epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567348960147,2019-09-01T07:42:40.147,1.604,-0.024,-0.037,1.006
1567348960167,2019-09-01T07:42:40.167,1.624,-0.023,-0.037,1.007
1567348960188,2019-09-01T07:42:40.188,1.645,-0.025,-0.036,1.006
1567348960208,2019-09-01T07:42:40.208,1.665,-0.025,-0.037,1.004
1567348960229,2019-09-01T07:42:40.229,1.686,-0.025,-0.038,1.005
1567348960249,2019-09-01T07:42:40.249,1.706,-0.023,-0.038,1.006
1567348960268,2019-09-01T07:42:40.268,1.725,-0.024,-0.038,1.008
1567348960289,2019-09-01T07:42:40.289,1.746,-0.024,-0.036,1.006
1567348960309,2019-09-01T07:42:40.309,1.766,-0.025,-0.038,1.006
1567348960330,2019-09-01T07:42:40.330,1.787,-0.024,-0.038,1.005
1567348960350,2019-09-01T07:42:40.350,1.807,-0.023,-0.038,1.008
1567348960371,2019-09-01T07:42:40.371,1.828,-0.023,-0.038,1.007
1567348960391,2019-09-01T07:42:40.391,1.848,-0.025,-0.038,1.006
1567348960411,2019-09-01T07:42:40.411,1.868,-0.023,-0.038,1.005
1567348960431,2019-09-01T07:42:40.431,1.888,-0.024,-0.038,1.005
1567348960452,2019-09-01T07:42:40.452,1.909,-0.024,-0.038,1.005
1567348960472,2019-09-01T07:42:40.472,1.929,-0.024,-0.038,1.005
1567348960493,2019-09-01T07:42:40.493,1.950,-0.024,-0.037,1.005
1567348960513,2019-09-01T07:42:40.513,1.970,-0.024,-0.037,1.006
1567348960534,2019-09-01T07:42:40.534,1.991,-0.024,-0.038,1.005
1567348960553,2019-09-01T07:42:40.553,2.010,-0.024,-0.036,1.006
1567348960573,2019-09-01T07:42:40.573,2.030,-0.024,-0.038,1.007
1567348960594,2019-09-01T07:42:40.594,2.051,-0.024,-0.039,1.006
1567348960614,2019-09-01T07:42:40.614,2.071,-0.024,-0.038,1.005
1567348960635,2019-09-01T07:42:40.635,2.092,-0.024,-0.037,1.004
1567348960655,2019-09-01T07:42:40.655,2.112,-0.024,-0.038,1.005
1567348960676,2019-09-01T07:42:40.676,2.133,-0.024,-0.037,1.005
1567348960695,2019-09-01T07:42:40.695,2.152,-0.024,-0.037,1.005
1567348960715,2019-09-01T07:42:40.715,2.172,-0.023,-0.036,1.005
1567348960736,2019-09-01T07:42:40.736,2.193,-0.026,-0.036,1.008
1567348960756,2019-09-01T07:42:40.756,2.213,-0.025,-0.036,1.007
1567348960777,2019-09-01T07:42:40.777,2.234,-0.023,-0.036,1.008
1567348960797,2019-09-01T07:42:40.797,2.254,-0.022,-0.036,1.011
1567348960818,2019-09-01T07:42:40.818,2.275,-0.022,-0.037,1.010
1567348960837,2019-09-01T07:42:40.837,2.294,-0.023,-0.040,1.005
1567348960857,2019-09-01T07:42:40.857,2.314,-0.026,-0.043,1.000
1567348960878,2019-09-01T07:42:40.878,2.335,-0.028,-0.041,1.001
1567348960898,2019-09-01T07:42:40.898,2.355,-0.027,-0.037,1.006
1567348960919,2019-09-01T07:42:40.919,2.376,-0.024,-0.035,1.010
1567348960939,2019-09-01T07:42:40.939,2.396,-0.020,-0.038,1.009
1567348960960,2019-09-01T07:42:40.960,2.417,-0.021,-0.042,1.002
1567348960980,2019-09-01T07:42:40.980,2.437,-0.026,-0.040,1.003
1567348960999,2019-09-01T07:42:40.999,2.456,-0.028,-0.035,1.003
1567348961020,2019-09-01T07:42:41.020,2.477,-0.026,-0.034,1.006
1567348961040,2019-09-01T07:42:41.040,2.497,-0.021,-0.038,1.008
1567348961061,2019-09-01T07:42:41.061,2.518,-0.021,-0.040,1.009
1567348961081,2019-09-01T07:42:41.081,2.538,-0.023,-0.039,1.007
1567348961102,2019-09-01T07:42:41.102,2.559,-0.025,-0.036,1.005
1567348961122,2019-09-01T07:42:41.122,2.579,-0.027,-0.040,1.004
1567348961141,2019-09-01T07:42:41.141,2.598,-0.027,-0.041,1.005
1567348961162,2019-09-01T07:42:41.162,2.619,-0.023,-0.037,1.008
1567348961182,2019-09-01T07:42:41.182,2.639,-0.022,-0.037,1.010
1567348961203,2019-09-01T07:42:41.203,2.660,-0.022,-0.040,1.008
1567348961224,2019-09-01T07:42:41.224,2.681,-0.024,-0.040,1.005
1567348961244,2019-09-01T07:42:41.244,2.701,-0.027,-0.039,1.002
1567348961265,2019-09-01T07:42:41.265,2.722,-0.029,-0.039,1.005
1567348961284,2019-09-01T07:42:41.284,2.741,-0.023,-0.037,1.007
1567348961304,2019-09-01T07:42:41.304,2.761,-0.018,-0.041,1.011
1567348961325,2019-09-01T07:42:41.325,2.782,-0.021,-0.040,1.010
1567348961345,2019-09-01T07:42:41.345,2.802,-0.029,-0.036,1.002
1567348961366,2019-09-01T07:42:41.366,2.823,-0.028,-0.035,1.001
1567348961386,2019-09-01T07:42:41.386,2.843,-0.030,-0.039,1.011
1567348961407,2019-09-01T07:42:41.407,2.864,-0.022,-0.042,1.003
1567348961426,2019-09-01T07:42:41.426,2.883,-0.021,-0.039,1.010
1567348961446,2019-09-01T07:42:41.446,2.903,-0.023,-0.035,1.009
1567348961467,2019-09-01T07:42:41.467,2.924,-0.025,-0.036,1.007
1567348961487,2019-09-01T07:42:41.487,2.944,-0.027,-0.038,1.006
1567348961508,2019-09-01T07:42:41.508,2.965,-0.024,-0.040,1.006
1567348961528,2019-09-01T07:42:41.528,2.985,-0.022,-0.040,1.006
1567348961549,2019-09-01T07:42:41.549,3.006,-0.022,-0.040,1.007
1567348961568,2019-09-01T07:42:41.568,3.025,-0.023,-0.038,1.006
1567348961588,2019-09-01T07:42:41.588,3.045,-0.024,-0.037,1.006
1567348961609,2019-09-01T07:42:41.609,3.066,-0.025,-0.034,1.009
1567348961629,2019-09-01T07:42:41.629,3.086,-0.026,-0.035,1.010
1567348961650,2019-09-01T07:42:41.650,3.107,-0.027,-0.036,1.008
1567348961670,2019-09-01T07:42:41.670,3.127,-0.028,-0.036,1.003
1567348961691,2019-09-01T07:42:41.691,3.148,-0.031,-0.035,1.002
1567348961711,2019-09-01T07:42:41.711,3.168,-0.027,-0.036,1.005
1567348961730,2019-09-01T07:42:41.730,3.187,-0.024,-0.037,1.009
1567348961751,2019-09-01T07:42:41.751,3.208,-0.022,-0.037,1.009
1567348961771,2019-09-01T07:42:41.771,3.228,-0.022,-0.038,1.010
1567348961792,2019-09-01T07:42:41.792,3.249,-0.022,-0.038,1.008
1567348961812,2019-09-01T07:42:41.812,3.269,-0.025,-0.039,1.007
1567348961833,2019-09-01T07:42:41.833,3.290,-0.029,-0.036,1.006
1567348961853,2019-09-01T07:42:41.853,3.310,-0.030,-0.033,1.005
1567348961872,2019-09-01T07:42:41.872,3.329,-0.027,-0.037,1.004
1567348961893,2019-09-01T07:42:41.893,3.350,-0.021,-0.040,1.005
1567348961913,2019-09-01T07:42:41.913,3.370,-0.019,-0.037,1.012
1567348961934,2019-09-01T07:42:41.934,3.391,-0.018,-0.036,1.011
1567348961954,2019-09-01T07:42:41.954,3.411,-0.021,-0.037,1.010
1567348961975,2019-09-01T07:42:41.975,3.432,-0.025,-0.038,1.002
1567348961995,2019-09-01T07:42:41.995,3.452,-0.032,-0.037,1.000
1567348962016,2019-09-01T07:42:42.016,3.473,-0.036,-0.035,1.000
1567348962035,2019-09-01T07:42:42.035,3.492,-0.029,-0.035,1.003
1567348962056,2019-09-01T07:42:42.056,3.513,-0.021,-0.038,1.008
1567348962076,2019-09-01T07:42:42.076,3.533,-0.021,-0.041,1.008
1567348962097,2019-09-01T07:42:42.097,3.554,-0.021,-0.040,1.008
1567348962117,2019-09-01T07:42:42.117,3.574,-0.026,-0.036,1.006
1567348962138,2019-09-01T07:42:42.138,3.595,-0.031,-0.034,1.005
1567348962158,2019-09-01T07:42:42.158,3.615,-0.028,-0.035,1.003
1567348962177,2019-09-01T07:42:42.177,3.634,-0.027,-0.040,1.002
1567348962198,2019-09-01T07:42:42.198,3.655,-0.024,-0.040,1.005
1567348962218,2019-09-01T07:42:42.218,3.675,-0.019,-0.037,1.013
1567348962239,2019-09-01T07:42:42.239,3.696,-0.017,-0.037,1.014
1567348962259,2019-09-01T07:42:42.259,3.716,-0.021,-0.039,1.013
1567348962280,2019-09-01T07:42:42.280,3.737,-0.022,-0.038,1.002
1567348962300,2019-09-01T07:42:42.300,3.757,-0.029,-0.037,1.005
1567348962319,2019-09-01T07:42:42.319,3.776,-0.030,-0.037,1.005
1567348962340,2019-09-01T07:42:42.340,3.797,-0.026,-0.036,1.002
1567348962360,2019-09-01T07:42:42.360,3.817,-0.025,-0.037,1.003
1567348962381,2019-09-01T07:42:42.381,3.838,-0.026,-0.037,1.007
1567348962401,2019-09-01T07:42:42.401,3.858,-0.023,-0.039,1.007
1567348962422,2019-09-01T07:42:42.422,3.879,-0.022,-0.040,1.009
1567348962442,2019-09-01T07:42:42.442,3.899,-0.024,-0.040,1.006
1567348962463,2019-09-01T07:42:42.463,3.920,-0.029,-0.037,1.005
1567348962482,2019-09-01T07:42:42.482,3.939,-0.028,-0.034,1.003
1567348962502,2019-09-01T07:42:42.502,3.959,-0.025,-0.037,1.009
1567348962523,2019-09-01T07:42:42.523,3.980,-0.022,-0.038,1.009
1567348962543,2019-09-01T07:42:42.543,4.000,-0.021,-0.039,1.008
1567348962564,2019-09-01T07:42:42.564,4.021,-0.021,-0.039,1.008
1567348962584,2019-09-01T07:42:42.584,4.041,-0.024,-0.035,1.006
1567348962605,2019-09-01T07:42:42.605,4.062,-0.025,-0.037,1.007
1567348962624,2019-09-01T07:42:42.624,4.081,-0.024,-0.039,1.005
1567348962644,2019-09-01T07:42:42.644,4.101,-0.027,-0.036,1.007
1567348962665,2019-09-01T07:42:42.665,4.122,-0.027,-0.036,1.005
1567348962685,2019-09-01T07:42:42.685,4.142,-0.025,-0.036,1.007
1567348962706,2019-09-01T07:42:42.706,4.163,-0.023,-0.036,1.007
1567348962726,2019-09-01T07:42:42.726,4.183,-0.020,-0.037,1.002
1567348962747,2019-09-01T07:42:42.747,4.204,-0.024,-0.039,1.014
1567348962766,2019-09-01T07:42:42.766,4.223,-0.029,-0.037,1.001
1567348962787,2019-09-01T07:42:42.787,4.244,-0.034,-0.033,1.002
1567348962807,2019-09-01T07:42:42.807,4.264,-0.031,-0.035,1.002
1567348962828,2019-09-01T07:42:42.828,4.285,-0.026,-0.037,1.007
1567348962848,2019-09-01T07:42:42.848,4.305,-0.022,-0.039,1.009
1567348962869,2019-09-01T07:42:42.869,4.326,-0.021,-0.042,1.008
1567348962889,2019-09-01T07:42:42.889,4.346,-0.024,-0.035,1.006
1567348962910,2019-09-01T07:42:42.910,4.367,-0.026,-0.034,1.007
1567348962929,2019-09-01T07:42:42.929,4.386,-0.027,-0.038,1.007
1567348962949,2019-09-01T07:42:42.949,4.406,-0.026,-0.040,1.002
1567348962970,2019-09-01T07:42:42.970,4.427,-0.026,-0.037,1.006
1567348962990,2019-09-01T07:42:42.990,4.447,-0.022,-0.036,1.008
1567348963011,2019-09-01T07:42:43.011,4.468,-0.020,-0.037,1.011
1567348963031,2019-09-01T07:42:43.031,4.488,-0.020,-0.041,1.011
1567348963052,2019-09-01T07:42:43.052,4.509,-0.027,-0.039,1.004
1567348963071,2019-09-01T07:42:43.071,4.528,-0.032,-0.035,1.001
1567348963091,2019-09-01T07:42:43.091,4.548,-0.033,-0.033,1.001
1567348963112,2019-09-01T07:42:43.112,4.569,-0.030,-0.035,1.004
1567348963132,2019-09-01T07:42:43.132,4.589,-0.022,-0.039,1.008
1567348963153,2019-09-01T07:42:43.153,4.610,-0.021,-0.040,1.009
1567348963173,2019-09-01T07:42:43.173,4.630,-0.024,-0.038,1.007
1567348963194,2019-09-01T07:42:43.194,4.651,-0.024,-0.037,1.005
1567348963213,2019-09-01T07:42:43.213,4.670,-0.025,-0.035,1.003
1567348963233,2019-09-01T07:42:43.233,4.690,-0.025,-0.038,1.005
1567348963254,2019-09-01T07:42:43.254,4.711,-0.026,-0.038,1.004
1567348963274,2019-09-01T07:42:43.274,4.731,-0.024,-0.037,1.007
1567348963295,2019-09-01T07:42:43.295,4.752,-0.023,-0.038,1.007
1567348963315,2019-09-01T07:42:43.315,4.772,-0.023,-0.039,1.009
1567348963336,2019-09-01T07:42:43.336,4.793,-0.025,-0.038,1.008
1567348963356,2019-09-01T07:42:43.356,4.813,-0.028,-0.037,1.004
1567348963375,2019-09-01T07:42:43.375,4.832,-0.028,-0.036,1.004
1567348963396,2019-09-01T07:42:43.396,4.853,-0.027,-0.038,1.003
1567348963416,2019-09-01T07:42:43.416,4.873,-0.023,-0.039,1.007
1567348963437,2019-09-01T07:42:43.437,4.894,-0.021,-0.037,1.008
1567348963457,2019-09-01T07:42:43.457,4.914,-0.021,-0.036,1.010
1567348963478,2019-09-01T07:42:43.478,4.935,-0.025,-0.036,1.011
1567348963498,2019-09-01T07:42:43.498,4.955,-0.025,-0.038,1.002
1567348963517,2019-09-01T07:42:43.517,4.974,-0.027,-0.039,1.001
1567348963538,2019-09-01T07:42:43.538,4.995,-0.026,-0.036,1.004
1567348963558,2019-09-01T07:42:43.558,5.015,-0.024,-0.035,1.009
1567348963579,2019-09-01T07:42:43.579,5.036,-0.023,-0.035,1.011
1567348963599,2019-09-01T07:42:43.599,5.056,-0.023,-0.037,1.008
1567348963620,2019-09-01T07:42:43.620,5.077,-0.026,-0.040,1.006
1567348963641,2019-09-01T07:42:43.641,5.098,-0.028,-0.038,1.004
1567348963661,2019-09-01T07:42:43.661,5.118,-0.030,-0.035,1.004
1567348963680,2019-09-01T07:42:43.680,5.137,-0.030,-0.036,1.005
1567348963701,2019-09-01T07:42:43.701,5.158,-0.025,-0.039,1.002
1567348963721,2019-09-01T07:42:43.721,5.178,-0.023,-0.041,1.004
1567348963742,2019-09-01T07:42:43.742,5.199,-0.023,-0.039,1.009
1567348963762,2019-09-01T07:42:43.762,5.219,-0.021,-0.039,1.008
1567348963783,2019-09-01T07:42:43.783,5.240,-0.022,-0.037,1.009
1567348963803,2019-09-01T07:42:43.803,5.260,-0.027,-0.036,1.008
1567348963822,2019-09-01T07:42:43.822,5.279,-0.025,-0.036,1.005
1567348963843,2019-09-01T07:42:43.843,5.300,-0.025,-0.038,1.005
1567348963863,2019-09-01T07:42:43.863,5.320,-0.023,-0.039,1.008
1567348963884,2019-09-01T07:42:43.884,5.341,-0.021,-0.036,1.012
1567348963904,2019-09-01T07:42:43.904,5.361,-0.021,-0.037,1.013
1567348963925,2019-09-01T07:42:43.925,5.382,-0.024,-0.040,1.005
1567348963945,2019-09-01T07:42:43.945,5.402,-0.026,-0.036,1.002
1567348963964,2019-09-01T07:42:43.964,5.421,-0.028,-0.037,1.003
1567348963985,2019-09-01T07:42:43.985,5.442,-0.026,-0.036,1.005
1567348964005,2019-09-01T07:42:44.005,5.462,-0.024,-0.037,1.007
1567348964026,2019-09-01T07:42:44.026,5.483,-0.022,-0.039,1.008
1567348964046,2019-09-01T07:42:44.046,5.503,-0.021,-0.040,1.005
1567348964067,2019-09-01T07:42:44.067,5.524,-0.024,-0.037,1.007
1567348964087,2019-09-01T07:42:44.087,5.544,-0.027,-0.034,1.005
1567348964108,2019-09-01T07:42:44.108,5.565,-0.029,-0.035,1.004
1567348964127,2019-09-01T07:42:44.127,5.584,-0.028,-0.038,1.004
1567348964147,2019-09-01T07:42:44.147,5.604,-0.026,-0.041,1.003
1567348964168,2019-09-01T07:42:44.168,5.625,-0.024,-0.038,1.006
1567348964188,2019-09-01T07:42:44.188,5.645,-0.019,-0.038,1.011
1567348964209,2019-09-01T07:42:44.209,5.666,-0.021,-0.037,1.010
1567348964229,2019-09-01T07:42:44.229,5.686,-0.026,-0.038,1.004
1567348964250,2019-09-01T07:42:44.250,5.707,-0.027,-0.039,1.003
1567348964269,2019-09-01T07:42:44.269,5.726,-0.029,-0.037,1.004
1567348964289,2019-09-01T07:42:44.289,5.746,-0.027,-0.037,1.006
1567348964310,2019-09-01T07:42:44.310,5.767,-0.024,-0.036,1.009
1567348964330,2019-09-01T07:42:44.330,5.787,-0.022,-0.038,1.009
1567348964351,2019-09-01T07:42:44.351,5.808,-0.026,-0.039,1.005
1567348964371,2019-09-01T07:42:44.371,5.828,-0.023,-0.040,1.008
1567348964392,2019-09-01T07:42:44.392,5.849,-0.022,-0.039,1.008
1567348964411,2019-09-01T07:42:44.411,5.868,-0.024,-0.035,1.008
1567348964432,2019-09-01T07:42:44.432,5.889,-0.025,-0.035,1.005
1567348964452,2019-09-01T07:42:44.452,5.909,-0.026,-0.038,1.003
1567348964473,2019-09-01T07:42:44.473,5.930,-0.025,-0.040,1.007
1567348964493,2019-09-01T07:42:44.493,5.950,-0.021,-0.038,1.009
1567348964514,2019-09-01T07:42:44.514,5.971,-0.021,-0.036,1.009
1567348964534,2019-09-01T07:42:44.534,5.991,-0.025,-0.036,1.007
1567348964555,2019-09-01T07:42:44.555,6.012,-0.027,-0.036,1.004
1567348964574,2019-09-01T07:42:44.574,6.031,-0.028,-0.038,1.003
1567348964594,2019-09-01T07:42:44.594,6.051,-0.026,-0.039,1.005
1567348964615,2019-09-01T07:42:44.615,6.072,-0.023,-0.036,1.010
1567348964635,2019-09-01T07:42:44.635,6.092,-0.024,-0.035,1.008
1567348964656,2019-09-01T07:42:44.656,6.113,-0.026,-0.039,1.004
1567348964676,2019-09-01T07:42:44.676,6.133,-0.029,-0.039,1.002
1567348964697,2019-09-01T07:42:44.697,6.154,-0.027,-0.039,1.004
1567348964716,2019-09-01T07:42:44.716,6.173,-0.025,-0.035,1.006
1567348964736,2019-09-01T07:42:44.736,6.193,-0.025,-0.034,1.009
1567348964757,2019-09-01T07:42:44.757,6.214,-0.023,-0.038,1.007
1567348964777,2019-09-01T07:42:44.777,6.234,-0.022,-0.041,1.007
1567348964798,2019-09-01T07:42:44.798,6.255,-0.021,-0.039,1.005
1567348964818,2019-09-01T07:42:44.818,6.275,-0.023,-0.037,1.007
1567348964839,2019-09-01T07:42:44.839,6.296,-0.026,-0.036,1.009
1567348964858,2019-09-01T07:42:44.858,6.315,-0.028,-0.035,1.006
1567348964878,2019-09-01T07:42:44.878,6.335,-0.027,-0.036,1.006
1567348964899,2019-09-01T07:42:44.899,6.356,-0.028,-0.037,1.003
1567348964919,2019-09-01T07:42:44.919,6.376,-0.025,-0.041,1.004
1567348964940,2019-09-01T07:42:44.940,6.397,-0.022,-0.038,1.007
1567348964960,2019-09-01T07:42:44.960,6.417,-0.020,-0.038,1.011
1567348964981,2019-09-01T07:42:44.981,6.438,-0.021,-0.041,1.009
1567348965001,2019-09-01T07:42:45.001,6.458,-0.024,-0.040,1.003
1567348965020,2019-09-01T07:42:45.020,6.477,-0.031,-0.038,0.998
1567348965041,2019-09-01T07:42:45.041,6.498,-0.034,-0.033,1.001
1567348965061,2019-09-01T07:42:45.061,6.518,-0.030,-0.029,1.005
1567348965082,2019-09-01T07:42:45.082,6.539,-0.027,-0.032,1.006
1567348965102,2019-09-01T07:42:45.102,6.559,-0.022,-0.044,1.006
1567348965123,2019-09-01T07:42:45.123,6.580,-0.018,-0.045,1.008
1567348965143,2019-09-01T07:42:45.143,6.600,-0.017,-0.039,1.011
1567348965162,2019-09-01T07:42:45.162,6.619,-0.023,-0.034,1.013
1567348965183,2019-09-01T07:42:45.183,6.640,-0.030,-0.037,1.007
1567348965203,2019-09-01T07:42:45.203,6.660,-0.031,-0.039,0.998
1567348965224,2019-09-01T07:42:45.224,6.681,-0.030,-0.039,0.999
1567348965245,2019-09-01T07:42:45.245,6.702,-0.029,-0.038,1.004
1567348965265,2019-09-01T07:42:45.265,6.722,-0.025,-0.034,1.009
1567348965286,2019-09-01T07:42:45.286,6.743,-0.023,-0.037,1.007
1567348965305,2019-09-01T07:42:45.305,6.762,-0.026,-0.037,1.009
1567348965325,2019-09-01T07:42:45.325,6.782,-0.028,-0.036,1.004
1567348965346,2019-09-01T07:42:45.346,6.803,-0.024,-0.036,1.004
1567348965366,2019-09-01T07:42:45.366,6.823,-0.022,-0.039,1.006
1567348965387,2019-09-01T07:42:45.387,6.844,-0.021,-0.040,1.015
1567348965407,2019-09-01T07:42:45.407,6.864,-0.021,-0.036,1.011
1567348965428,2019-09-01T07:42:45.428,6.885,-0.023,-0.036,1.008
1567348965448,2019-09-01T07:42:45.448,6.905,-0.025,-0.039,1.002
1567348965467,2019-09-01T07:42:45.467,6.924,-0.027,-0.040,1.009
1567348965488,2019-09-01T07:42:45.488,6.945,-0.026,-0.035,1.005
1567348965508,2019-09-01T07:42:45.508,6.965,-0.027,-0.033,1.006
1567348965529,2019-09-01T07:42:45.529,6.986,-0.022,-0.038,1.007
1567348965549,2019-09-01T07:42:45.549,7.006,-0.023,-0.038,1.008
1567348965570,2019-09-01T07:42:45.570,7.027,-0.019,-0.043,1.005
1567348965590,2019-09-01T07:42:45.590,7.047,-0.024,-0.037,1.008
1567348965609,2019-09-01T07:42:45.609,7.066,-0.031,-0.032,1.003
1567348965630,2019-09-01T07:42:45.630,7.087,-0.034,-0.029,1.005
1567348965650,2019-09-01T07:42:45.650,7.107,-0.031,-0.036,0.998
1567348965671,2019-09-01T07:42:45.671,7.128,-0.029,-0.042,1.001
1567348965691,2019-09-01T07:42:45.691,7.148,-0.023,-0.038,1.003
1567348965712,2019-09-01T07:42:45.712,7.169,-0.022,-0.039,1.009
1567348965732,2019-09-01T07:42:45.732,7.189,-0.023,-0.035,1.010
1567348965751,2019-09-01T07:42:45.751,7.208,-0.024,-0.041,1.005
